EmployeeNumber,FieldVsDept,MonthlyHours,DaysWorked,CompanyRatiotoCareer,RoleRatioToCompany,RoleRatioToCareer,AgeBin,HourlyRateBin,MonthlyRateBin,MonthlyIncomeBin,DailyRateBin,DaysWorkedBin,MonthlyHoursBin,CompanyRatiotoCareerBin,RoleRatioToCompanyBin,RoleRatioToCareerBin
611,Technical Degree - Research & Development,125.3529411764706,18.370689655172413,0.375,0.6666666666666666,0.25,20,30,22500,4000,200,15.0,120.0,0.35000000000000003,0.65,0.2
612,Medical - Research & Development,170.3578947368421,17.553145336225597,0.6,0.16666666666666666,0.1,30,90,22500,16000,900,15.0,160.0,0.55,0.15000000000000002,0.1
613,Life Sciences - Sales,262.65909090909093,16.79796511627907,0.5,0.8,0.4,30,40,25000,11500,600,15.0,260.0,0.45,0.8,0.4
614,Marketing - Sales,27.217391304347824,1.437978560490046,1.0,1.0,1.0,10,60,8000,1500,1300,0.0,20.0,1.0,1.0,1.0
615,Other - Sales,188.48275862068965,9.992687385740401,0.05,0.0,0.0,40,50,11000,10500,1000,5.0,180.0,0.05,0.0,0.0
616,Other - Research & Development,109.85483870967742,13.3811394891945,0.8,0.875,0.7,40,60,2000,6500,500,10.0,100.0,0.8,0.8500000000000001,0.65
618,Medical - Sales,95.68888888888888,5.556129032258064,0.0,1.0,0.0,20,40,4000,4000,700,5.0,80.0,0.0,1.0,0.0
620,Medical - Sales,60.7375,24.91794871794872,1.0,0.8,0.8,30,80,6500,4500,100,20.0,60.0,0.9500000000000001,0.8,0.8
621,Life Sciences - Sales,72.12162162162163,20.686046511627907,1.0,0.7,0.7,30,70,19500,5000,200,20.0,60.0,0.9500000000000001,0.65,0.65
622,Technical Degree - Research & Development,35.45454545454545,4.968152866242038,1.0,0.0,0.0,20,60,23000,2000,400,0.0,20.0,0.9500000000000001,0.0,0.0
623,Technical Degree - Research & Development,126.96610169491525,9.375469336670838,0.5,0.8333333333333334,0.4166666666666667,30,50,23500,7000,700,5.0,120.0,0.45,0.8,0.4
624,Medical - Research & Development,122.40697674418605,10.180851063829786,0.07142857142857142,1.0,0.07142857142857142,40,80,8500,10500,1000,10.0,120.0,0.05,0.9500000000000001,0.05
625,Life Sciences - Sales,182.36263736263737,13.005485893416928,0.8181818181818182,0.8888888888888888,0.7272727272727273,40,90,5500,16500,1200,10.0,180.0,0.8,0.8500000000000001,0.7000000000000001
626,Medical - Sales,128.02898550724638,62.2112676056338,1.0,0.5555555555555556,0.5555555555555556,30,60,24500,8500,100,60.0,120.0,0.9500000000000001,0.55,0.55
630,Technical Degree - Research & Development,71.5,5.833682008368201,0.5555555555555556,0.9,0.5,50,70,22000,5500,900,5.0,60.0,0.55,0.8500000000000001,0.45
631,Other - Sales,78.45,3.193351424694708,0.6666666666666666,0.5,0.3333333333333333,30,60,23500,4500,1400,0.0,60.0,0.65,0.45,0.30000000000000004
632,Medical - Sales,63.1578947368421,4.485981308411215,0.6666666666666666,1.0,0.6666666666666666,20,30,5500,2000,500,0.0,60.0,0.65,0.9500000000000001,0.65
634,Medical - Research & Development,129.26315789473685,6.57123745819398,0.05555555555555555,0.0,0.0,30,70,22000,9500,1400,5.0,120.0,0.05,0.0,0.0
635,Life Sciences - Research & Development,99.18461538461538,14.455156950672645,0.75,0.8333333333333334,0.625,30,60,15500,6000,400,10.0,80.0,0.7000000000000001,0.8,0.6000000000000001
638,Life Sciences - Research & Development,336.2413793103448,15.66425702811245,1.0,0.2903225806451613,0.2903225806451613,40,50,2000,19500,1200,15.0,320.0,0.9500000000000001,0.25,0.25
639,Medical - Research & Development,30.617977528089888,3.94356005788712,1.0,0.8333333333333334,0.8333333333333334,20,80,21500,2500,600,0.0,20.0,0.9500000000000001,0.8,0.8
641,Marketing - Sales,95.03030303030303,8.92176386913229,0.8333333333333334,0.6,0.5,20,60,7000,6000,700,5.0,80.0,0.8,0.55,0.45
643,Other - Research & Development,22.627659574468087,2.5844471445929527,1.0,0.0,0.0,20,90,9000,2000,800,0.0,20.0,0.9500000000000001,0.0,0.0
644,Medical - Human Resources,183.83838383838383,14.606741573033707,1.0,0.15625,0.15625,50,90,7500,18000,1200,10.0,180.0,0.9500000000000001,0.15000000000000002,0.15000000000000002
645,Medical - Sales,52.4,3.369774919614148,1.0,0.5714285714285714,0.5714285714285714,20,40,26000,2000,600,0.0,40.0,0.9500000000000001,0.55,0.55
647,Life Sciences - Research & Development,52.472727272727276,2.242424242424242,1.0,0.5,0.5,20,50,14000,2500,1200,0.0,40.0,0.9500000000000001,0.45,0.45
648,Life Sciences - Sales,27.472972972972972,4.537946428571429,1.0,0.0,0.0,30,70,14000,2000,400,0.0,20.0,0.9500000000000001,0.0,0.0
649,Life Sciences - Research & Development,43.63855421686747,14.259842519685039,1.0,0.8333333333333334,0.8333333333333334,30,80,22500,3500,200,10.0,40.0,0.9500000000000001,0.8,0.8
650,Medical - Sales,92.02173913043478,3.101098901098901,0.3333333333333333,0.3333333333333333,0.1111111111111111,30,40,11500,4000,1300,0.0,80.0,0.30000000000000004,0.30000000000000004,0.1
652,Other - Research & Development,68.16666666666667,6.842007434944238,0.3333333333333333,0.6666666666666666,0.2222222222222222,30,50,14000,3500,500,5.0,60.0,0.30000000000000004,0.65,0.2
653,Medical - Sales,82.72727272727273,10.4,0.5384615384615384,1.0,0.5384615384615384,30,60,6000,5000,500,10.0,80.0,0.5,0.9500000000000001,0.5
655,Medical - Research & Development,33.13636363636363,2.7406015037593985,0.8333333333333334,0.6,0.5,20,60,5000,2000,700,0.0,20.0,0.8,0.55,0.45
656,Marketing - Sales,128.02666666666667,17.2078853046595,0.17647058823529413,0.0,0.0,30,70,3000,9500,500,15.0,120.0,0.15000000000000002,0.0,0.0
657,Life Sciences - Research & Development,34.16867469879518,2.957247132429614,1.0,0.0,0.0,20,80,11500,2500,900,0.0,20.0,0.9500000000000001,0.0,0.0
659,Life Sciences - Research & Development,50.48148148148148,6.57395498392283,1.0,0.2,0.2,40,80,5500,4000,600,5.0,40.0,0.9500000000000001,0.2,0.2
661,Other - Research & Development,332.54,21.262148337595907,0.047619047619047616,0.0,0.0,40,50,2500,16500,700,20.0,320.0,0.0,0.0,0.0
662,Life Sciences - Research & Development,60.906976744186046,7.234806629834254,0.0,1.0,0.0,30,40,14500,2500,300,5.0,60.0,0.0,1.0,0.0
663,Medical - Research & Development,78.875,5.673326673326673,0.8,0.875,0.7,40,70,19500,5500,1000,5.0,60.0,0.8,0.8500000000000001,0.65
664,Life Sciences - Research & Development,385.05,12.46116504854369,0.14285714285714285,0.6666666666666666,0.09523809523809523,40,40,17500,15000,1200,10.0,380.0,0.1,0.65,0.05
665,Life Sciences - Human Resources,119.7,5.3821942446043165,0.2,1.0,0.2,40,50,26500,5500,1100,5.0,100.0,0.2,0.9500000000000001,0.2
666,Technical Degree - Sales,83.19354838709677,12.642156862745098,1.0,0.25,0.25,30,30,2500,2500,200,10.0,80.0,0.9500000000000001,0.2,0.2
667,Marketing - Sales,35.77647058823529,2.141549295774648,0.8,0.75,0.6,20,80,16000,3000,1400,0.0,20.0,0.8,0.7000000000000001,0.55
669,Technical Degree - Sales,70.34693877551021,2.5666418466120624,1.0,0.6666666666666666,0.6666666666666666,20,40,24000,3000,1300,0.0,60.0,0.9500000000000001,0.65,0.65
671,Other - Research & Development,557.5142857142857,14.838783269961977,0.07692307692307693,1.0,0.07692307692307693,40,30,9000,19500,1300,10.0,540.0,0.05,0.9500000000000001,0.05
675,Medical - Research & Development,40.18840579710145,4.591059602649007,0.6666666666666666,1.0,0.6666666666666666,20,60,12000,2500,600,0.0,40.0,0.65,0.9500000000000001,0.65
677,Marketing - Sales,182.15384615384616,5.842105263157895,0.8333333333333334,0.0,0.0,30,30,20000,7000,1200,5.0,180.0,0.8,0.0,0.0
679,Life Sciences - Research & Development,68.71739130434783,9.786377708978328,1.0,0.6666666666666666,0.6666666666666666,30,90,18000,6000,600,5.0,60.0,0.9500000000000001,0.65,0.65
680,Medical - Research & Development,29.338028169014084,13.01875,1.0,0.0,0.0,30,70,22500,2000,100,10.0,20.0,0.9500000000000001,0.0,0.0
682,Medical - Sales,246.5,35.214285714285715,0.7777777777777778,0.5,0.3888888888888889,50,30,7500,8000,200,35.0,240.0,0.75,0.45,0.35000000000000003
683,Life Sciences - Research & Development,64.07142857142857,1.9262705798138868,1.0,0.9,0.9,30,40,7500,2500,1300,0.0,60.0,0.9500000000000001,0.8500000000000001,0.8500000000000001
684,Life Sciences - Sales,42.86,14.006535947712418,0.2,1.0,0.2,40,100,5500,4000,300,10.0,40.0,0.2,0.9500000000000001,0.2
686,Life Sciences - Research & Development,37.45070422535211,2.683148335015136,1.0,0.6666666666666666,0.6666666666666666,20,70,17500,2500,900,0.0,20.0,0.9500000000000001,0.65,0.65
689,Other - Research & Development,262.05555555555554,19.57261410788382,1.0,0.7,0.7,30,30,9500,9000,400,15.0,260.0,0.9500000000000001,0.65,0.65
690,Medical - Sales,89.69354838709677,4.72874149659864,1.0,0.0,0.0,20,60,3000,5500,1100,0.0,80.0,0.9500000000000001,0.0,0.0
691,Life Sciences - Research & Development,81.04878048780488,6.534906588003933,1.0,0.6470588235294118,0.6470588235294118,30,80,19000,6500,1000,5.0,80.0,0.9500000000000001,0.6000000000000001,0.6000000000000001
692,Life Sciences - Research & Development,257.5,5.960648148148148,0.8666666666666667,0.8461538461538461,0.7333333333333333,30,30,5000,7500,1200,5.0,240.0,0.8500000000000001,0.8,0.7000000000000001
698,Medical - Human Resources,121.875,27.015113350125944,0.5625,0.7777777777777778,0.4375,50,80,6500,10500,300,25.0,120.0,0.55,0.75,0.4
699,Medical - Research & Development,184.3125,9.690032858707557,0.23076923076923078,0.6666666666666666,0.15384615384615385,30,40,13500,8500,900,5.0,180.0,0.2,0.65,0.15000000000000002
700,Medical - Research & Development,37.870370370370374,1.8340807174887892,0.8,0.5,0.4,20,50,15000,2000,1100,0.0,20.0,0.8,0.45,0.4
701,Medical - Research & Development,31.53125,0.7408223201174743,1.0,0.0,0.0,20,30,26500,1000,1300,0.0,20.0,0.9500000000000001,0.0,0.0
702,Life Sciences - Research & Development,47.82857142857143,3.1115241635687734,1.0,0.8,0.8,30,70,3000,3000,1000,0.0,40.0,0.9500000000000001,0.8,0.8
704,Life Sciences - Research & Development,31.24390243902439,1.7620357634112793,1.0,0.0,0.0,30,40,16500,1000,700,0.0,20.0,0.9500000000000001,0.0,0.0
705,Medical - Research & Development,48.60344827586207,3.1853107344632767,0.6,0.6666666666666666,0.4,20,50,8500,2500,800,0.0,40.0,0.55,0.65,0.4
707,Life Sciences - Sales,85.10526315789474,5.988888888888889,0.75,0.6666666666666666,0.5,20,50,15500,4500,800,5.0,80.0,0.7000000000000001,0.65,0.45
709,Marketing - Sales,87.56521739130434,16.5761316872428,0.875,1.0,0.875,30,40,7500,4000,200,15.0,80.0,0.8500000000000001,0.9500000000000001,0.8500000000000001
710,Life Sciences - Research & Development,35.78947368421053,3.3746898263027294,1.0,0.7,0.7,20,70,18500,2500,800,0.0,20.0,0.9500000000000001,0.65,0.65
712,Marketing - Sales,145.0,9.938800489596083,0.16666666666666666,1.0,0.16666666666666666,40,50,18500,8000,800,5.0,140.0,0.15000000000000002,0.9500000000000001,0.15000000000000002
714,Medical - Sales,65.45070422535211,3.295744680851064,1.0,0.8333333333333334,0.8333333333333334,20,70,16500,4500,1400,0.0,60.0,0.9500000000000001,0.8,0.8
715,Life Sciences - Research & Development,58.5,3.820408163265306,0.25,0.0,0.0,30,80,15000,4500,1200,0.0,40.0,0.2,0.0,0.0
716,Medical - Research & Development,43.527027027027025,2.668599834299917,1.0,0.4,0.4,50,70,3000,3000,1200,0.0,40.0,0.9500000000000001,0.4,0.4
717,Medical - Research & Development,187.41304347826087,5.978502080443828,0.8888888888888888,0.875,0.7777777777777778,30,40,17500,8500,1400,5.0,180.0,0.8500000000000001,0.8500000000000001,0.75
720,Life Sciences - Sales,70.41538461538461,6.604617604617605,0.5,1.0,0.5,20,60,24500,4500,600,5.0,60.0,0.45,0.9500000000000001,0.45
721,Technical Degree - Research & Development,56.9125,11.159313725490197,1.0,0.35,0.35,30,80,20500,4500,400,10.0,40.0,0.9500000000000001,0.30000000000000004,0.30000000000000004
722,Marketing - Sales,98.10909090909091,5.808396124865447,1.0,0.7,0.7,30,50,21500,5000,900,5.0,80.0,0.9500000000000001,0.65,0.65
723,Technical Degree - Sales,135.92,12.092526690391459,0.2222222222222222,0.75,0.16666666666666666,50,50,23000,6500,500,10.0,120.0,0.2,0.7000000000000001,0.15000000000000002
724,Life Sciences - Research & Development,231.06060606060606,9.220072551390569,0.9,0.7777777777777778,0.7,30,30,19000,7500,800,5.0,220.0,0.8500000000000001,0.75,0.65
725,Life Sciences - Research & Development,109.0,12.19078947368421,1.0,0.7777777777777778,0.7777777777777778,20,60,6000,7000,600,10.0,100.0,0.9500000000000001,0.75,0.75
727,Life Sciences - Research & Development,286.12820512820514,10.961689587426326,0.7,1.0,0.7,30,30,19000,11000,1000,10.0,280.0,0.65,0.9500000000000001,0.65
728,Marketing - Sales,118.0952380952381,7.05547652916074,0.35,1.0,0.35,40,40,11500,4500,700,5.0,100.0,0.30000000000000004,0.9500000000000001,0.30000000000000004
729,Life Sciences - Sales,218.22916666666666,18.060344827586206,0.9,0.7222222222222222,0.65,40,40,23500,10000,500,15.0,200.0,0.8500000000000001,0.7000000000000001,0.6000000000000001
730,Life Sciences - Research & Development,251.08474576271186,15.272164948453609,0.15625,0.2,0.03125,50,50,13500,14500,900,15.0,240.0,0.15000000000000002,0.2,0.0
731,Human Resources - Human Resources,262.2054794520548,44.82669789227166,0.9130434782608695,0.2857142857142857,0.2608695652173913,40,70,8500,19000,400,40.0,260.0,0.9,0.25,0.25
732,Marketing - Sales,64.3452380952381,4.584393553859202,0.2,1.0,0.2,60,80,11500,5000,1100,0.0,60.0,0.2,0.9500000000000001,0.2
733,Life Sciences - Research & Development,274.78125,29.908163265306122,1.0,0.7777777777777778,0.7777777777777778,20,30,4500,8500,200,25.0,260.0,0.9500000000000001,0.75,0.75
734,Human Resources - Human Resources,325.23728813559325,61.111464968152866,1.0,0.3181818181818182,0.3181818181818182,40,50,19500,19000,300,60.0,320.0,0.9500000000000001,0.30000000000000004,0.30000000000000004
738,Marketing - Sales,71.75925925925925,12.262658227848101,0.5,1.0,0.5,50,50,9500,3500,300,10.0,60.0,0.45,0.9500000000000001,0.45
741,Life Sciences - Research & Development,33.07462686567164,3.388379204892966,0.7,1.0,0.7,20,60,3500,2000,600,0.0,20.0,0.65,0.9500000000000001,0.65
742,Life Sciences - Research & Development,185.9206349206349,27.430913348946135,0.8,0.875,0.7,30,60,20000,11500,400,25.0,180.0,0.8,0.8500000000000001,0.65
743,Life Sciences - Research & Development,97.04938271604938,46.791666666666664,0.1,0.0,0.0,30,80,15000,7500,100,45.0,80.0,0.1,0.0,0.0
744,Medical - Research & Development,75.6734693877551,9.73228346456693,0.5555555555555556,0.4,0.2222222222222222,40,40,2000,3500,300,5.0,60.0,0.55,0.4,0.2
746,Medical - Sales,281.0204081632653,63.45622119815668,0.7857142857142857,0.09090909090909091,0.07142857142857142,40,40,10000,13500,200,60.0,280.0,0.75,0.05,0.05
747,Marketing - Sales,53.57575757575758,10.58682634730539,0.8,0.875,0.7,30,90,25000,5000,500,10.0,40.0,0.8,0.8500000000000001,0.65
749,Life Sciences - Sales,26.68686868686869,1.8925501432664757,1.0,0.0,0.0,20,90,2500,2500,1300,0.0,20.0,0.9500000000000001,0.0,0.0
752,Medical - Research & Development,48.40350877192982,2.957127545551983,0.2857142857142857,1.0,0.2857142857142857,40,50,20000,2500,900,0.0,40.0,0.25,0.9500000000000001,0.25
754,Life Sciences - Sales,144.7659574468085,8.779354838709677,0.2857142857142857,1.0,0.2857142857142857,40,40,23500,6500,700,5.0,140.0,0.25,0.9500000000000001,0.25
757,Medical - Research & Development,63.979166666666664,6.331958762886598,0.5,0.2,0.1,30,90,7000,6000,900,5.0,60.0,0.45,0.2,0.1
758,Medical - Research & Development,67.56756756756756,3.8461538461538463,0.8,0.75,0.6,20,30,4000,2500,600,0.0,60.0,0.8,0.7000000000000001,0.55
760,Human Resources - Human Resources,145.20454545454547,45.312056737588655,0.6666666666666666,0.375,0.25,30,40,18500,6000,100,45.0,140.0,0.65,0.35000000000000003,0.2
762,Medical - Research & Development,137.07407407407408,13.344951923076923,0.3333333333333333,0.7,0.23333333333333334,50,80,20000,11000,800,10.0,120.0,0.30000000000000004,0.65,0.2
763,Medical - Research & Development,27.232558139534884,2.9129353233830844,0.8,0.5,0.4,40,80,22500,2000,800,0.0,20.0,0.8,0.45,0.4
764,Medical - Research & Development,123.83636363636364,6.9856410256410255,0.7777777777777778,0.8571428571428571,0.6666666666666666,20,50,23000,6500,900,5.0,120.0,0.75,0.8500000000000001,0.65
766,Marketing - Sales,27.674698795180724,2.1073394495412843,1.0,1.0,1.0,20,80,17500,2000,1000,0.0,20.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
769,Life Sciences - Research & Development,28.488372093023255,7.08092485549133,0.10526315789473684,1.0,0.10526315789473684,50,80,10500,2000,300,5.0,20.0,0.1,0.9500000000000001,0.1
771,Life Sciences - Research & Development,83.49180327868852,4.157551020408163,0.0625,0.0,0.0,30,60,4500,5000,1200,0.0,80.0,0.05,0.0,0.0
772,Life Sciences - Research & Development,66.3625,12.346511627906978,1.0,0.8,0.8,30,80,21000,5000,400,10.0,60.0,0.9500000000000001,0.8,0.8
773,Medical - Research & Development,33.22826086956522,11.406716417910447,0.16666666666666666,0.0,0.0,30,90,20000,3000,200,10.0,20.0,0.15000000000000002,0.0,0.0
775,Life Sciences - Research & Development,160.03125,30.664670658682635,0.0,1.0,0.0,30,30,4000,5000,100,30.0,160.0,0.0,1.0,0.0
776,Marketing - Sales,543.741935483871,27.14331723027375,1.0,0.17647058823529413,0.17647058823529413,50,30,10000,16500,600,25.0,540.0,0.9500000000000001,0.15000000000000002,0.15000000000000002
780,Other - Research & Development,42.63492063492063,5.096774193548387,1.0,0.9,0.9,30,60,5000,2500,500,5.0,40.0,0.9500000000000001,0.8500000000000001,0.8500000000000001
781,Medical - Sales,193.125,6.998867497168743,1.0,0.8333333333333334,0.8333333333333334,20,30,22500,6000,800,5.0,180.0,0.9500000000000001,0.8,0.8
783,Technical Degree - Sales,144.17391304347825,6.951781970649895,0.8888888888888888,0.875,0.7777777777777778,40,40,12000,6500,900,5.0,140.0,0.8500000000000001,0.8500000000000001,0.75
784,Medical - Research & Development,44.36708860759494,11.306451612903226,1.0,1.0,1.0,20,70,19500,3500,300,10.0,40.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
785,Life Sciences - Sales,83.07792207792208,8.897079276773296,0.625,0.8,0.5,40,70,10000,6000,700,5.0,80.0,0.6000000000000001,0.8,0.45
786,Other - Sales,104.56666666666666,20.638157894736842,1.0,0.8333333333333334,0.8333333333333334,30,60,18500,6000,300,20.0,100.0,0.9500000000000001,0.8,0.8
787,Medical - Research & Development,254.60256410256412,27.391724137931035,0.20833333333333334,0.4,0.08333333333333333,50,70,21000,19500,700,25.0,240.0,0.2,0.4,0.05
789,Life Sciences - Sales,99.82894736842105,5.2907949790794975,1.0,0.7,0.7,30,70,14000,7500,1400,5.0,80.0,0.9500000000000001,0.65,0.65
791,Medical - Research & Development,103.85365853658537,5.955244755244755,0.8,0.75,0.6,50,40,26500,4000,700,5.0,100.0,0.8,0.7000000000000001,0.55
792,Life Sciences - Research & Development,61.46478873239437,7.589565217391304,0.4,1.0,0.4,20,70,5000,4000,500,5.0,60.0,0.4,0.9500000000000001,0.4
793,Medical - Research & Development,65.68181818181819,6.598173515981735,0.7272727272727273,0.875,0.6363636363636364,20,60,25500,4000,600,5.0,60.0,0.7000000000000001,0.8500000000000001,0.6000000000000001
796,Technical Degree - Sales,140.1578947368421,4.647469458987784,0.6666666666666666,0.75,0.5,20,30,3000,5000,1100,0.0,140.0,0.65,0.7000000000000001,0.45
797,Life Sciences - Research & Development,45.55555555555556,18.021978021978022,0.4,0.5,0.2,30,70,13500,3000,100,15.0,40.0,0.4,0.45,0.2
